date,xexpand_kappa,xexpand_kappa_se,xexpand_theta,xexpand_theta_se,xexpand_sigma,xexpand_sigma_se,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
2010-06-04,0.078576102211743104,0.0065831175464157384,0.69057002400945,0.056553058532266256,0.083855292290649184,0.00029753394977219708,0.056033601276740504,0.015742248738404616,0.673623183709796,0.18258183726214392,0.096873929187860848,0.00095993140088758416
2010-06-07,0.078462449356040304,0.0065792641286058904,0.69045952180623304,0.056592400659154264,0.083867187486732096,0.00029770331513958556,0.055502966703542504,0.015669064969299936,0.67038768774422296,0.18289974317263928,0.096955692569244256,0.00096178154105931216
2010-06-08,0.078480586606257904,0.00657000362586234,0.69047262378583696,0.056484075357103088,0.083875783961012272,0.00029775903534684028,0.055694494091535,0.015623498923356932,0.672062800902968,0.18141722518165032,0.097019303618723136,0.0009625307365245112
2010-06-09,0.078406104841268288,0.0065641126189694152,0.69039131291487096,0.0564736764908746,0.083883073545014496,0.00029777987707809948,0.055436209632879704,0.015593174618546954,0.671256937429104,0.18137521033911396,0.097085478813580736,0.00096281082917524112
2010-06-10,0.078504106567065904,0.0065564820695592776,0.69049506624504696,0.056323236947243968,0.083887161954300496,0.00029773956398433176,0.055827570947446504,0.015577490594533842,0.672167410573028,0.17950295708131958,0.097137668101533152,0.00096237611762259872
2010-06-11,0.0785573768387792,0.00655119919897124,0.690566210666584,0.056225979464526264,0.0838895411607312,0.000297680712567046,0.056118169639574904,0.015510226423897068,0.67502812646829904,0.1779975154288368,0.097165188584475904,0.00096225052526925216
2010-06-14,0.078543215741383904,0.0065468491215931792,0.690543737990166,0.05618365585360008,0.083891085191106752,0.00029761638755390748,0.055999265630121104,0.01550160387180138,0.67457432411307104,0.17783218421751012,0.09718017154830856,0.0009622130144746136
2010-06-15,0.0787001756927824,0.0065489200365458416,0.69082030018097992,0.05609893081538152,0.083890166836903008,0.00029754950495451812,0.0567230049434194,0.015522307636417144,0.67986946660121904,0.1761856905807456,0.097180580817754848,0.0009622089284676096
2010-06-16,0.078704854850019792,0.0065468960040649936,0.69083124942129504,0.056067778894855288,0.083889957933347744,0.00029748130951767424,0.0569246989263286,0.015558488907199838,0.68162242427501296,0.1758409415958129,0.097175171970454032,0.0009622281632469248
2010-06-17,0.078737827305199408,0.00654637540188376,0.69095063627080896,0.056035533657831104,0.083888419936188976,0.0002974170486900578,0.057849061917779904,0.015638515921786334,0.686165466385624,0.17443292841045322,0.097152916873730208,0.00096228699150539664
2010-06-18,0.078760607198567696,0.0065470547333492848,0.691131863665254,0.056027803392549728,0.083885837166543648,0.00029736005833826752,0.056483885234139496,0.01545494393597537,0.68056412372005504,0.17559304742269324,0.097139882085889312,0.0009624628553488088
2010-06-21,0.078771393826876704,0.006546244222578832,0.69105893994504896,0.05600916858637332,0.083883896479938736,0.00029729821416505216,0.0565910165270474,0.015475485099912392,0.680532401402154,0.17583250185044968,0.097125489486133888,0.00096259315011804048
2010-06-22,0.0787588991067512,0.006546064413275464,0.69082173373387504,0.056018262023807224,0.083882711200525312,0.0002972324288664156,0.0569596168141192,0.015510163889364758,0.68138035193212296,0.17576942439568544,0.097117988090089168,0.00096264324379181088
2010-06-23,0.0787725823159712,0.006545404404404096,0.690847770726182,0.055996861118602272,0.083881932533729504,0.00029716533114980936,0.0565563060449484,0.015484361553104688,0.67881824989878,0.17628083409054992,0.097119237636954576,0.0009626302659143664
2010-06-24,0.078711982601293008,0.0065453449093576512,0.69059709804347904,0.05604168850908932,0.083881961341467616,0.00029709724563271892,0.056231724731058896,0.0154620262370332,0.675121565419914,0.17693957455614164,0.097132553804378544,0.0009624986991600384
2010-06-25,0.078763332565389696,0.0065447745293819656,0.690698825103088,0.055996661739515136,0.083882060781675456,0.00029702920655725804,0.0565878900558264,0.015493967121036972,0.678352470173022,0.1763146675156255,0.097142751532116496,0.00096239009839716288
2010-06-28,0.078757281098597408,0.0065439859821397672,0.69065176409802,0.055987496052185008,0.083881944871877616,0.00029696120462524668,0.056440734544542904,0.01549112274509197,0.676477589981988,0.17649912823552066,0.0971587554645336,0.00096216041588885296
2010-06-29,0.078618097008440304,0.006544245138670272,0.69031835762000904,0.056102978970527776,0.083883762615192848,0.00029689877577681928,0.056061078882603,0.015493427757532104,0.674857521051194,0.17784583435235334,0.09718771995367064,0.00096197775642924288
2010-06-30,0.0785955082770656,0.0065422319081978032,0.690265555379358,0.056094789089395608,0.083888714524478864,0.000296872114708082,0.056897403746352,0.015492803353327736,0.68078385777512392,0.17591686564831962,0.09721770796602896,0.00096217931186154256
2010-07-01,0.078650984949515808,0.006540381536254656,0.69033687417748304,0.05603396344504104,0.08389142195105768,0.0002968165210307494,0.056490440577295096,0.015456170897061104,0.678691261485456,0.17629897715110316,0.097235143980821744,0.0009621842493931552
2010-07-02,0.078760512058189504,0.0065406781179878864,0.690566776789772,0.055963276580154496,0.08389174972259048,0.00029674878841839008,0.056019242879647696,0.015412681217153474,0.6757666237798,0.17685074095468258,0.097249330833884144,0.00096201427510197344
2010-07-06,0.0787823526578112,0.0065410188104909576,0.69063450110117,0.055948525402722816,0.083892111515493424,0.0002966811264142974,0.055913179467633504,0.015416397037624324,0.67461679577694896,0.17745012302668564,0.09726340764985056,0.00096184268650112192
2010-07-07,0.078796723805622496,0.0065417676423067072,0.69096280474804808,0.055960521894758824,0.083890046268823744,0.00029662046463217516,0.056130914610911104,0.01544058896029443,0.68129835580433496,0.17740419499354104,0.097262058350998832,0.00096186826119387824
2010-07-08,0.0787495609651796,0.0065416000337759912,0.69110530710627408,0.055992762504047448,0.083889452992250416,0.00029655323586193048,0.056184937609824,0.015469763121002126,0.68464596745097904,0.17779784988506966,0.097266907412806464,0.00096178685592350272
2010-07-09,0.078680225339158992,0.0065410167795228232,0.691237949065986,0.056036021451737008,0.083888288682797968,0.00029648773065130824,0.056208265180790096,0.015502859698446044,0.68833927890234904,0.17821919133582224,0.097267158165800928,0.00096178220787545424
2010-07-12,0.078580416865854688,0.0065403631492421104,0.69137316886241696,0.056098653765984024,0.083886447483481472,0.00029642568797861128,0.055833020478301904,0.015521483893055248,0.689601252226952,0.17978447526340472,0.097269059090622432,0.0009617368429819816
2010-07-13,0.07854186505126,0.0065373082792934368,0.69145374024315896,0.056104345186741032,0.083884603953108976,0.00029636369065281112,0.055483580979539,0.015469399498022092,0.69125288927769104,0.18045058733815328,0.09726094763074608,0.00096189157950209968
2010-07-14,0.078517091079501008,0.0065340213956311024,0.691515651365144,0.056100873513352512,0.083882172096801568,0.0002963059686572908,0.055797922910682304,0.015478351958779484,0.69324939984719304,0.1798987661288135,0.097249508520590544,0.00096212088359448496
2010-07-15,0.078495770204459088,0.0065300039763136344,0.691568669944484,0.056088845801476064,0.083879200431168336,0.00029625320022825196,0.0560105542022962,0.015434482436248376,0.69535630594902896,0.17889345563512432,0.097227699420193424,0.00096249001770232608
2010-07-16,0.078591688677008704,0.0065253865878938624,0.69145417897679096,0.055992587945347512,0.083876275089673568,0.00029620000082400076,0.056626814080583104,0.015451082569110344,0.69478775303138392,0.1776000094637911,0.097209463913753584,0.00096280562221610736
2010-07-19,0.0785570340947132,0.0065235080223722712,0.69153114189133904,0.056006321152458648,0.083873127079348272,0.00029614911482755368,0.0568771532547228,0.01539199982794381,0.69708341443683696,0.17619934842637172,0.097178009997975248,0.000963155469879756
2010-07-20,0.078363588582748096,0.0065291003769653352,0.691810735587396,0.05617806644158612,0.083868448036048064,0.0002961184937028322,0.0568588088819826,0.015370373040382978,0.703181800334682,0.17578946276742722,0.097112687023999008,0.00096332270720483184
2010-07-21,0.0785821463052904,0.0065245099872157136,0.691560979207652,0.055996701551058368,0.083867532790870112,0.00029605234004899404,0.0566870786036966,0.015364546104313556,0.69717150046986,0.17680906898558308,0.097085200073137648,0.00096340882581512096
2010-07-22,0.078501480385531392,0.0065242180282107272,0.69169648751283496,0.056050480545056288,0.083866679604920288,0.00029598603182404892,0.0570440165201756,0.015312495712401542,0.70108367430256,0.17510800167056404,0.097044890404792832,0.00096325211985206144
2010-07-23,0.078352912052300608,0.0065253219373577656,0.69184709346580696,0.05615692721957052,0.083864952656106016,0.00029592356356170888,0.056972361352929304,0.01542820084639914,0.704797780705968,0.17687132281618662,0.096998307890441232,0.0009631891087476648
2010-07-26,0.078200984738400496,0.0065256060490788808,0.691972906680282,0.056260726492779272,0.083863371311022768,0.00029586031193503076,0.055813135828217704,0.015515075023636512,0.70521756580573104,0.18177674040074936,0.096967303163601968,0.00096341831902567536
2010-07-27,0.078236159522469904,0.00651788920721624,0.69197610080548,0.056184197476232416,0.083862366554991248,0.0002957945704960032,0.0567259881796344,0.01528284258665188,0.706945539948904,0.17647876094266988,0.096919752654541344,0.00096322607390604096
2010-07-28,0.078370357510477488,0.0065112573310915416,0.69185936812552392,0.05604678475562532,0.083861486838921904,0.00029572846139655652,0.056843391306322896,0.01532868669823378,0.70388151460295904,0.177225735224988,0.096884329349468864,0.0009632075637223824
2010-07-29,0.078342672340523312,0.0065078854604605152,0.691914884118776,0.056044199612546888,0.083860453899899792,0.00029566287861918496,0.0567036765528334,0.015427868784574036,0.703997147089218,0.17962209002839252,0.096859550197483424,0.00096332608428705952
2010-07-30,0.078259447720233696,0.0065063123186773648,0.69202987899528104,0.056092706178534704,0.083858317060979936,0.00029560324519868944,0.056701318315330296,0.015484820057465838,0.706254606716576,0.18068063212514808,0.096832336623534416,0.00096358243095977296
2010-08-02,0.0780611653782264,0.0065117245221980784,0.692213201607484,0.056265356513308016,0.083854963408323696,0.00029555494478303676,0.0552248184632914,0.015251535263132856,0.70867152400025,0.18157156637597748,0.09677468177247752,0.00096363916314925648
2010-08-03,0.078156051861040112,0.0065033176440082192,0.692153320858256,0.05614230715754272,0.083853788228620128,0.00029548998007536708,0.057124641331948504,0.014962517688106932,0.710986108829052,0.17166008275366406,0.096714162419491264,0.00096296087271862512
2010-08-04,0.078076242175668096,0.0065001791086916744,0.69224923309572592,0.056176250084481864,0.083851957539749456,0.00029542838078709976,0.0564826584252522,0.015354241598734206,0.71129126792325,0.180177306119921,0.096662795392639536,0.00096275890895307456
2010-08-05,0.0780253548451184,0.0064955335684335688,0.692315282751802,0.056181009193139784,0.083849628863749136,0.00029537031832787148,0.0574987136878076,0.015299454353192116,0.714574117303342,0.17654297316290762,0.09660740541235016,0.0009625623680902224
2010-08-06,0.0779310242822812,0.0064920424385172536,0.69241792128409792,0.056223087626070584,0.08384649938779528,0.00029531968654421328,0.059286324318597896,0.015044254165821786,0.72046034684348104,0.16762744677566526,0.09653659140350696,0.00096202205949997152
2010-08-09,0.0779613430505604,0.0064842260548759208,0.692398747171172,0.056148644530369632,0.083843330177406016,0.00029526950822052456,0.060606923983302896,0.015402160218422438,0.72199804817838896,0.17021582403869998,0.09646718313345904,0.00096151443257467712
2010-08-10,0.077965448312644592,0.0064777142438254624,0.69239747751330608,0.05610152335574388,0.083839900808388816,0.00029522226692773224,0.060611963689801904,0.015709651774815838,0.72130857808434096,0.1754848234239457,0.096404649226689136,0.00096129540397019888
2010-08-11,0.078452399976184096,0.0064996175028580992,0.691793693711246,0.05590055942036372,0.08383802468132576,0.00029516109546898884,0.0607996117493128,0.015613133841114716,0.713622221724858,0.17260887622217692,0.096374194959337984,0.00096131048568235792
2010-08-12,0.0784655232292368,0.00649832996439916,0.69176859691136704,0.055883293571118576,0.083841067276112368,0.00029510967558957132,0.060409323033041904,0.015643784915905616,0.711794319445056,0.17421523408120624,0.0963745314160332,0.00096131324630291632
2010-08-13,0.078476096377132496,0.0064973243617235848,0.69172267346652408,0.055869038793992064,0.083843503859578384,0.00029505265856948364,0.059824958304178904,0.015636700564852536,0.70933223646962696,0.17591825572687558,0.096385641306628544,0.00096131696835071696
2010-08-16,0.078484249809458,0.0064966667483658008,0.691715160520464,0.055859435387033664,0.083845049430680128,0.00029498965773191136,0.0599046126980136,0.015655231555119258,0.708826244931682,0.17596371032464168,0.09639486545268368,0.0009612874072489048
2010-08-17,0.078486502093953504,0.0064972762723646464,0.69189247638711408,0.055865162513897968,0.08384460541349304,0.00029492297171697704,0.0596483772743574,0.015734384996897738,0.70949570398303096,0.17863546470267124,0.096403655479527856,0.00096116095643674592
2010-08-18,0.078499799426568992,0.0064965289103121744,0.691865821760528,0.05585216743207656,0.083844671770920368,0.00029485598929730992,0.0599545664814654,0.015723065062656628,0.71076180971489896,0.1773682047950024,0.096406730295994256,0.00096113392218695184
2010-08-19,0.0785256419422156,0.0064963815395701152,0.691666021151264,0.055831090023497992,0.083845315313264032,0.000294789732279975,0.060891888770333,0.015696066196563372,0.71337029027325704,0.17394443010675556,0.09639969520553952,0.0009611181607367144
2010-08-20,0.0785411545963968,0.0064963194356203032,0.69173498960677504,0.055820537879835048,0.083845920756873728,0.00029472342493817488,0.059959164481372296,0.015723463791720932,0.711435054784442,0.17726563421571754,0.096400754765118688,0.00096111495808776032
2010-08-23,0.078547802437189696,0.0064964254454435464,0.69170545984679496,0.0558171478484062,0.08384608923334576,0.00029465657412954796,0.060520140527259704,0.015753950721138526,0.71319345288887704,0.17604540658241664,0.09639614402611952,0.0009611243286067736
